text,is_rumor,user.handle,topic
"@connellyandrew @BDUTT Remember they are not Muslims. Islam is a religion of peace. If u say otherwise, you r an Islamophobe.",1,ArunKrishnan_,charliehebdo
@connellyandrew @BDUTT perhaps Gujrat police persons mocking  their name of religion with terrorism not fair?IS TRUE so called intellectuals,1,tiwaripriy,charliehebdo
"@connellyandrew @BDUTT Remember they are not Muslims. Islam is a religion of peace. If u say otherwise, you r an Islamophobe. @mediacrooks",1,ArunKrishnan_,charliehebdo
@connellyandrew could be anyone giving a false impression. Needs investigation before one may jump to conclusions. #islamophobia,1,beelaall,charliehebdo
@connellyandrew @BDUTT  shantiduts ki ma ki chut,1,Ravishekharrath,charliehebdo
@connellyandrew @BDUTT Its blocked now,1,TheJaggi,charliehebdo
@TheJaggi the video? Most channels have already aired it @connellyandrew,1,BDUTT,charliehebdo
@connellyandrew @BDUTT @francetvinfo now we will hear statements that these guys were not from the religion of peace.,1,PoliticalDamaad,charliehebdo
@BDUTT @TheJaggi @connellyandrew French TVs are airing several videos; don't know about India; several amateur videos are being aired here.,1,heeraman98,charliehebdo
@connellyandrew @BDUTT do we still still continue with #terror has no religion line? kinda stale now.,1,NoMoFa,charliehebdo
@beelaall @connellyandrew yeah. may be Martians!,1,NoMoFa,charliehebdo
@connellyandrew @ma28nav Thts wht happens when brains go dead after staying too long with Libtards!,1,iamSick_ular,charliehebdo
@connellyandrew One more story like 9/11,1,Asgcon,charliehebdo
@NoMoFa or monkeys!  @connellyandrew,1,beelaall,charliehebdo
@connellyandrew @Janamejayan Why are they whispering? They should have been shouting.,1,neelnabh,charliehebdo
"@connellyandrew Are u still looking to get answer to your #technicalquery?
Search at http://t.co/9HCvO0qGvc
http://t.co/ytzFnNpU6l
#findnerd",1,FindNerd2,charliehebdo
"Charlie Hebdo journalist Wandrille Lanos tells France 2 that men with kalashnikovs entered the office, calls it a ""scene of carnage.""",1,RachelDonadio,charliehebdo
@RachelDonadio @nytimes NWO is trying to make it look like Russia because Russia is once again stopping their plans for world domination.,1,DougKopec,charliehebdo
@RachelDonadio @nytimes,1,6964af00f66642f,charliehebdo
"@RachelDonadio was it men, or was it MUSLIM men.  Please be more specific. ""Men"" cld mean blonde-haired Swedish rugby players.",1,ericdondero,charliehebdo
"“@RachelDonadio: Charlie Hebdo journalist tells that men with kalashnikovs entered the office, calls it a ""scene of carnage.""     12 deads !",1,stephgaubert,charliehebdo
@RachelDonadio I send love to all of you how are you friends and I'm very pleased that you are acquainted with the sultry and slipped a litt,1,nusratn108,charliehebdo
@RachelDonadio @nytimes I would check the contacts with russian secret services.,1,MuseumUA,charliehebdo
@RachelDonadio @nytimes 12 deads actually,1,Dovahkiin85,charliehebdo
"@RachelDonadio @nytimes it's the proud, Islamic way.",1,grimmtoo,charliehebdo
@RachelDonadio,1,34f56c5e5e68418,charliehebdo
@RachelDonadio @nytimes Terrorist easily come &amp; easily escaped.cameramans were already stand on top at many directions &amp; shooting frm start.,1,ahashmi21,charliehebdo
@RachelDonadio @nytimes Camera Role Action Cut ..!!,1,ahashmi21,charliehebdo
"Fact that the Gunmen were shouting ""Allah Hu Akbar"" while shooting rules out any connection with the Religion of peace. #CharlieHebdo",1,TRobinsonNewEra,charliehebdo
@TRobinsonNewEra hi wanker x http://t.co/4jVf0Iv8KU,1,Riderviews,charliehebdo
@TRobinsonNewEra news just reported it wasn't clear who was doing the shouting 😂 #wakeup,1,Ben_Johnston92,charliehebdo
"“@TRobinsonNewEra: Fact that the Gunmen were shouting ""Allah Hu Akbar"" while shooting”

Fact: decided by Tommy Robinson",1,beckyt141,charliehebdo
@Ben_Johnston92 @TRobinsonNewEra seen the video it's horrific.Shot a man who begged for his life.Monsters screaming allah akbar.Not muslims?,1,elsamys,charliehebdo
@beckyt141 @TRobinsonNewEra there are live videos showing that ..,1,MrTonyMan,charliehebdo
@MrTonyMan @TRobinsonNewEra but they said they cannot confirm where the shouting was coming from,1,beckyt141,charliehebdo
@beckyt141 @TRobinsonNewEra Look on liveleak Becky and make up your own mind. its clear enough to me.,1,MrTonyMan,charliehebdo
"@beckyt141 have u watched the video yet to see I was 100% correct, it's ok I accept your apology becky",1,TRobinsonNewEra,charliehebdo
"@beckyt141 @MrTonyMan @TRobinsonNewEra or look at CNN amature footage , you dont have to condemn all muslims to condemn islamists how",1,SophiaLippylips,charliehebdo
@beckyt141 @MrTonyMan @TRobinsonNewEra long untill its on your doorstep ? wake up !!,1,SophiaLippylips,charliehebdo
@SophiaLippylips @beckyt141 @MrTonyMan @TRobinsonNewEra hey dickhead x http://t.co/sgthhVYmRO,1,Riderviews,charliehebdo
@technicalswitch @beckyt141 @MrTonyMan @TRobinsonNewEra hey dickhead fuck off ! and swivel on my middle finger !,1,SophiaLippylips,charliehebdo
@technicalswitch @beckyt141 @MrTonyMan @TRobinsonNewEra clearly didnt read my tweet did you arsehole and FYI my sister inlaw is muslim,1,SophiaLippylips,charliehebdo
@SophiaLippylips @beckyt141 @MrTonyMan @TRobinsonNewEra 👌 http://t.co/cnhtRBqo9S,1,Riderviews,charliehebdo
@technicalswitch @beckyt141 @MrTonyMan @TRobinsonNewEra and says the same as me twatstick !,1,SophiaLippylips,charliehebdo
@beckyt141 you fucking simpleton @TRobinsonNewEra,1,venimus_vidimus,charliehebdo
@technicalswitch @SophiaLippylips @beckyt141 @MrTonyMan @TRobinsonNewEra Never done a line before?,1,venimus_vidimus,charliehebdo
@technicalswitch @beckyt141 @MrTonyMan @TRobinsonNewEra and get a gram up your nose ya mong might wake you up !,1,SophiaLippylips,charliehebdo
"@venimus_vidimus @beckyt141 @TRobinsonNewEra Well, tbf she's got a better brain that Mr Robinson here. And that's a fact.",1,Riderviews,charliehebdo
@venimus_vidimus @technicalswitch @SophiaLippylips @beckyt141 @TRobinsonNewEra Leave me out of your conversation - thanks,1,MrTonyMan,charliehebdo
@SophiaLippylips @beckyt141 @MrTonyMan @TRobinsonNewEra oh let me guess.. http://t.co/DrgRTpoDGX,1,Riderviews,charliehebdo
@technicalswitch @beckyt141 @MrTonyMan @TRobinsonNewEra who said i hated muslims ya pleb show me ?,1,SophiaLippylips,charliehebdo
"@SophiaLippylips @technicalswitch @beckyt141 @TRobinsonNewEra 

Look get a room and leave me out of your conversation please.",1,MrTonyMan,charliehebdo
@MrTonyMan @technicalswitch @beckyt141 @TRobinsonNewEra if you dont want to be involved dont get involved its that simple 👌 untagging ya !,1,SophiaLippylips,charliehebdo
"@TRobinsonNewEra @beckyt141 dont hold your breath tommy :) ,he could have said where's the snackbar he might have been hungry after murder",1,squidtheyid,charliehebdo
"@beckyt141 @MrTonyMan @TRobinsonNewEra becky come on that's weak ,everyone is wrong once in a while",1,squidtheyid,charliehebdo
"@squidtheyid @MrTonyMan @TRobinsonNewEra all I'm saying is that within minutes of the shooting being reported, Tommy blamed islam. Bit low",1,beckyt141,charliehebdo
"@beckyt141 @MrTonyMan @TRobinsonNewEra I understand ,but it was obvious (to me anyway)from the outset who was responsible",1,squidtheyid,charliehebdo
"@squidtheyid I'm never going to deny anything that's clear. However within about 30 of the news breaking, he'd blamed islam.",1,beckyt141,charliehebdo
"@squidtheyid that's my only point. It appears they were probably extremist muslims, however that doesn't justify Tommys assumptions",1,beckyt141,charliehebdo
"@beckyt141 he knew the back story about the cartoon Mohammaed the printed,so not a full assumption",1,squidtheyid,charliehebdo
"@beckyt141 anyway he got it bang on again! He's good at predicting things lol, tom any chance of this SATs lotto numbers",1,squidtheyid,charliehebdo
Cartoonist Stephane Charbonnier was critically injured in the attack (LeFigaro) #CharlieHebdo http://t.co/fHMfUmQffo,1,AllawziSalim,charliehebdo
@AllawziSalim someone on my TL said he died. Is it true?,1,ZokLara,charliehebdo
@ZokLara بعد ما طلع شي !,1,AllawziSalim,charliehebdo
@AllawziSalim https://t.co/NSzKii8Mp2,1,ZokLara,charliehebdo
@ZokLara صح !شكله هيك !,1,AllawziSalim,charliehebdo
@AllawziSalim @Dputamadre a critic didnt like his cartoon?,1,bodhibrian,charliehebdo
@RadioR_m @AllawziSalim to get pleasure from the death of another is disgusting. You bring shame on yourselves.,1,Dawdy,charliehebdo
"@Dawdy
The death of a proud kaffir I think not
Even abarahams wife laughed when the angels told them they were heading for Sodom &amp; Gomorrah",1,sponsoramujahid,charliehebdo
12 confirmed dead  in #CharlieHebdo attack (@AFP) http://t.co/82wVYNxteC,1,euronews,charliehebdo
@euronews @Vespro3 @AFP https://t.co/6MTcIsr5Gw,1,petrosilpanda,charliehebdo
":( ""@euronews: 12 confirmed dead  in #CharlieHebdo attack (@AFP) http://t.co/GhvWa5kufh”",1,Henktwit,charliehebdo
"Nine journalists and two police officers killed in #CharlieHebdo attack, police spokesman confirms http://t.co/KtQOYWXKev",1,guardiannews,charliehebdo
@guardiannews I strongly condemn this terrorist attack as a Turkish Muslim.I love my Prophet.But my Prophet rejects terrorism.,1,galaturco,charliehebdo
"“@guardiannews: Nine journalists and two police officers killed in #CharlieHebdo attack, police spokesman confirms http://t.co/c61Ukd21R8”",1,mitchjgrant,charliehebdo
"“@guardiannews: Nine journalists and two police officers killed in #CharlieHebdo attack, police spokesman confirms http://t.co/yhhi8iKKBj”",1,asschef,charliehebdo
@guardiannews Wild West Politics: Western Europe is suffering from its internal contradictions; welcome to the tribal politics of future.,1,RewildBritain,charliehebdo
@guardiannews 10 halas…,1,OPierrof,charliehebdo
"@guardiannews 10 journalistes dead, 2 policemen",1,OPierrof,charliehebdo
@ajb_ank @guardiannews Bots will conquest all the world.,1,KingMasterbot,charliehebdo
“@guardiannews: ผู้เสียชีวิตเหตุยิงสนง.นสพ.ในกรุงปารีส 9 ราย เป็นนักข่าว 2 ราย เป็นตำรวจ #CharlieHebdo http://t.co/jwgo84MDfp”,1,PPTVNews,charliehebdo
"this is vile!

RT “@guardiannews: Nine journalists and two police officers killed in #CharlieHebdo attack... http://t.co/NjRYYxdVfH”",1,xavitat,charliehebdo
@guardiannews Dear Islamists - western values not your cup? Europe's prolly not for you.,1,MichaelColello1,charliehebdo
@guardiannews Horror in Paris,1,claudiegb,charliehebdo
Twelve people confirmed dead in shooting at French satirical magazine Charlie Hebdo in Paris http://t.co/X6UWH7PFP1 http://t.co/TCWtE8nkpm,1,Channel4News,charliehebdo
@Channel4News So shocking - thoughts are with all of those involved!,1,Airhead2,charliehebdo
@Channel4News oh but it's only a small number of dysfunctional individuals,1,OzDamion,charliehebdo
@Channel4News sometimes freedom of speech is lacking freedom of wisdom.,1,Theoldbustation,charliehebdo
@Channel4News it'll be interesting to see how the Guardian explains this away...,1,g_kearnan,charliehebdo
@OrethaRambousek @Channel4News dont be a dick,1,Theoldbustation,charliehebdo
"@OrethaRambousek @Channel4News  
 watch the video see the evil truth of Islam   http://t.co/OTfiy5U87U",1,march01april,charliehebdo
We #pray today for peace &amp; reconciliation in Paris @Channel4News @ChrisMusForum #prayforparis http://t.co/7HzHE8kp4r,1,Windy_London,charliehebdo
"@Channel4News 
Thoughts with all those involved.",1,Gold24c,charliehebdo
@Channel4News #FURY that people are able to do this and do - Where on earth did they get such an arsenal? @CHLoveLive,1,DigitalTimGrant,charliehebdo
"@Channel4News nice grouping, either well trained insurgents or false flag sorry",1,MacRaguel,charliehebdo
@Channel4News @redheadbomb Political Correctness strikes again! More proof Gun Control is a failed policy.,1,KenTurner17,charliehebdo
"@Windy_London @Channel4News Amen to that, prayers for the dead, injured and bereaved.",1,ChrisMusForum,charliehebdo
Charlie Hebdo shooting is a ferociously shocking moment with terrible implications for us all:  http://t.co/sIJO1vRp3w Twelve now dead.,1,jonsnowC4,charliehebdo
@jonsnowC4 very scary stuff.,1,beckyroncoroni,charliehebdo
"@jonsnowC4 implications? Free speech &amp; expression under attack here, the only implication should be an increase in our resolve to defend it.",1,Noody69Noody,charliehebdo
@jonsnowC4 @Colvinius Ya. Implications for left journalist Islamist apologists look bleak.,1,SirLiberal,charliehebdo
@jonsnowC4 the magazine WIDELY resented in France to be too pro Islam and anti israel...#FlaseFlag ?,1,Perseus009,charliehebdo
@jonsnowC4 Shocking only in its inevitability. One of several Islamist attacks in France in last month. Welcome to the new normal.,1,ryanseanie,charliehebdo
@jonsnowC4 time for a new war? Somewhere? Anywhere?,1,conlig2,charliehebdo
"@SirLiberal @jonsnowC4 @Colvinius Yes, lets keep blaming every single Muslim for the actions of a few. You do what the terrorists want",1,LuchadoreMierda,charliehebdo
".@jonsnowC4 Jon, are you another #falseflag purveyor? This looks like the Parisian version of 7/7 &amp; 9/11, both of which were govt instigated",1,BrusselsLout,charliehebdo
"@Noody69Noody 4th Islamist attack in 6 weeks in France, this time with RPG and AK's. This may be the new normal.",1,ryanseanie,charliehebdo
@RockNSurf @jonsnowC4 what's this got to do with Islam? These scum kill more Muslims than non-Muslims.,1,sayyidhashim,charliehebdo
MT @jonsnowC4 #CharlieHebdo shooting a ferociously shocking moment with terrible implications for us all http://t.co/jf5wkVBLRC. 12 now dead,1,howarthm,charliehebdo
@jonsnowC4 This is how world wars start,1,chrisd1974,charliehebdo
@jonsnowC4 The politicians refused to come to an accommodation. Read the book. We must learn how to live together,1,cmcawley,charliehebdo
@jonsnowC4 Wild West Politics: Western Europe is suffering from its internal contradictions; welcome to the tribal politics of the future.,1,RewildBritain,charliehebdo
@jonsnowC4 maybe C4 should show support for freedom of speech/fellow journo by showing the CH cover on tonight's show #supportcharliehebdo,1,philkurthausen,charliehebdo
"@jonsnowC4 ""....it undoubtedly calls for restraint and for sober assessment of the factors involved."" Absolutely.",1,52_ian,charliehebdo
@LuchadoreMierda The left intelligentsia had to be dragged kicking and screaming into the fight against the Nazis #nothingchanges @colvinius,1,SirLiberal,charliehebdo
".@chrisd1974 ..wars that handsomely enrich the arms manufacturers, oil &amp; chemical companies and banksters. See the elephant? @jonsnowC4",1,BrusselsLout,charliehebdo
"@jonsnowC4  #supportcharliehebdo, absolutely devastated. vive la Liberte!!!",1,provence2704,charliehebdo
@LuchadoreMierda @jonsnowC4 @Colvinius Germans used to get upset when we condemned the Nazis. You'll get over it when you get it.,1,SirLiberal,charliehebdo
@ryanseanie it's already the normal in the rest of the world. Europe just getting a taste of what's coming.,1,Noody69Noody,charliehebdo
@SirLiberal @jonsnowC4 @Colvinius here we go... Muslims are like nazis. You read jihadwatch don't you?,1,LuchadoreMierda,charliehebdo
